entityId,code,title,classKind,depthInKind,chapterNo,parentEntityId
1660586462,BE1C,Inferior caval vein obstruction due to foreign body,category,1,11,1925333068
1533011402,BE1D,Superior caval vein obstruction due to foreign body,category,1,11,1925333068
1851131765,BE1E,Postprocedural right atrial complication,category,1,11,1925333068
1006373292,BE1E.0,Postprocedural right atrial perforation,category,2,11,1851131765
546651842,BE1E.1,Right atrial erosion due to implanted device,category,2,11,1851131765
481469280,BE1F,Postprocedural left atrial complication,category,1,11,1925333068
1489351253,BE1F.0,Postprocedural left atrial perforation,category,2,11,481469280
109992632,BE1F.1,Left atrial erosion due to implanted device,category,2,11,481469280
185569509,BE20,"Embolism, so stated",category,1,11,426429380
267653319,BE21,"Thromboembolism, so stated",category,1,11,426429380
900002103,BE2Y,Other specified diseases of the circulatory system,category,1,11,426429380
900002104,BE2Z,"Diseases of the circulatory system, unspecified",category,1,11,426429380
197934298,,Diseases of the respiratory system,chapter,1,12,
1971756453,,Upper respiratory tract disorders,block,1,12,197934298
2066255370,CA00,Acute nasopharyngitis,category,1,12,1971756453
509821856,CA01,Acute sinusitis,category,1,12,1971756453
1791890273,CA02,Acute pharyngitis,category,1,12,1971756453
1868957860,CA02.0,Acute bacterial pharyngitis,category,2,12,1791890273
1758486982,CA02.1,Acute viral pharyngitis,category,2,12,1791890273
1956341906,CA02.10,Pharyngitis due to Adenovirus,category,3,12,1758486982
900002105,CA02.1Y,Other specified acute viral pharyngitis,category,3,12,1758486982
900002106,CA02.1Z,"Acute viral pharyngitis, unspecified",category,3,12,1758486982
900002107,CA02.Y,Other specified acute pharyngitis,category,2,12,1791890273
900002108,CA02.Z,"Acute pharyngitis, unspecified",category,2,12,1791890273
260431605,CA03,Acute tonsillitis,category,1,12,1971756453
2098808565,CA03.0,Streptococcal tonsillitis,category,2,12,260431605
900002109,CA03.Y,Other specified acute tonsillitis,category,2,12,260431605
900002110,CA03.Z,"Acute tonsillitis, unspecified",category,2,12,260431605
1528782604,CA04,Acute laryngopharyngitis,category,1,12,1971756453
2087406945,CA05,Acute laryngitis or tracheitis,category,1,12,1971756453
1180710837,CA05.0,Acute laryngitis,category,2,12,2087406945
590084641,CA05.1,Acute tracheitis,category,2,12,2087406945
1468443358,CA05.2,Acute laryngotracheitis,category,2,12,2087406945
421560565,CA06,Acute obstructive laryngitis or epiglottitis,category,1,12,1971756453
1519976244,CA06.0,Acute obstructive laryngitis,category,2,12,421560565
1070805666,CA06.1,Acute epiglottitis,category,2,12,421560565
900002111,CA06.Z,"Acute obstructive laryngitis or epiglottitis, unspecified",category,2,12,421560565
1838010380,CA07,Acute upper respiratory infections of multiple and unspecified sites,category,1,12,1971756453
819139656,CA07.0,"Acute upper respiratory infection, site unspecified",category,2,12,1838010380
2123003017,CA07.1,Acute upper respiratory infections of multiple sites,category,2,12,1838010380
2090379743,CA08,Vasomotor or allergic rhinitis,category,1,12,1971756453
1711769234,CA08.0,Allergic rhinitis,category,2,12,2090379743
704335372,CA08.00,Allergic rhinitis due to pollen,category,3,12,1711769234
1565925107,CA08.01,Allergic rhinitis due to other seasonal allergens,category,3,12,1711769234
14936621,CA08.02,Allergic rhinitis due to house dust mite,category,3,12,1711769234
941478759,CA08.03,Other allergic rhinitis,category,3,12,1711769234
900002112,CA08.0Z,"Allergic rhinitis, unspecified",category,3,12,1711769234
1650452542,CA08.1,Non-allergic rhinitis,category,2,12,2090379743
1523867406,CA08.10,Non-allergic rhinitis with eosinophils,category,3,12,1650452542
900002113,CA08.1Y,Other specified non-allergic rhinitis,category,3,12,1650452542
900002114,CA08.1Z,"Non-allergic rhinitis, unspecified",category,3,12,1650452542
1953896048,CA08.2,Mixed rhinitis,category,2,12,2090379743
1286636442,CA08.3,Vasomotor rhinitis,category,2,12,2090379743
433284171,CA09,"Chronic rhinitis, nasopharyngitis or pharyngitis",category,1,12,1971756453
1346915097,CA09.0,Chronic rhinitis,category,2,12,433284171
889423501,CA09.1,Chronic nasopharyngitis,category,2,12,433284171
1101977204,CA09.2,Chronic pharyngitis,category,2,12,433284171
1836987572,CA0A,Chronic rhinosinusitis,category,1,12,1971756453
330367715,CA0A.0,Samter syndrome,category,2,12,1836987572
900002115,CA0A.Y,Other specified chronic rhinosinusitis,category,2,12,1836987572
900002116,CA0A.Z,"Chronic rhinosinusitis, unspecified",category,2,12,1836987572
1204931989,CA0B,Silent sinus syndrome,category,1,12,1971756453
319135602,CA0C,Cyst or mucocele of nose or nasal sinus,category,1,12,1971756453
1739116429,CA0D,Deviated nasal septum,category,1,12,1971756453
48431641,CA0E,Hypertrophy of nasal turbinates,category,1,12,1971756453
512796448,CA0F,Chronic diseases of tonsils or adenoids,category,1,12,1971756453
268261363,CA0F.0,Hypertrophy of tonsils,category,2,12,512796448
2068842254,CA0F.1,Hypertrophy of adenoids,category,2,12,512796448
505137816,CA0F.3,Hypertrophy of tonsils with hypertrophy of adenoids,category,2,12,512796448
900002117,CA0F.Y,Other specified chronic diseases of tonsils or adenoids,category,2,12,512796448
900002118,CA0F.Z,"Chronic diseases of tonsils or adenoids, unspecified",category,2,12,512796448
259406411,CA0G,Chronic laryngitis or laryngotracheitis,category,1,12,1971756453
1914646281,CA0H,"Diseases of vocal cords or larynx, not elsewhere classified",category,1,12,1971756453
961356134,CA0H.0,Paralysis of vocal cords or larynx,category,2,12,1914646281
1543957744,CA0H.1,Polyp of vocal cord or larynx,category,2,12,1914646281
682343439,CA0H.2,Nodules of vocal cords,category,2,12,1914646281
1041162767,CA0H.3,Oedema of larynx,category,2,12,1914646281
1531260827,CA0H.4,Laryngeal spasm,category,2,12,1914646281
803766116,CA0H.5,Stenosis of larynx,category,2,12,1914646281
900002119,CA0H.Y,"Other specified diseases of vocal cords or larynx, not elsewhere classified",category,2,12,1914646281
900002120,CA0H.Z,"Diseases of vocal cords or larynx, not elsewhere classified, unspecified",category,2,12,1914646281
137754914,CA0J,Nasal polyp,category,1,12,1971756453
679276084,CA0J.0,Polypoid sinus degeneration,category,2,12,137754914
900002121,CA0J.Y,Other specified nasal polyp,category,2,12,137754914
900002122,CA0J.Z,"Nasal polyp, unspecified",category,2,12,137754914
767797954,CA0K,Abscess of upper respiratory tract,category,1,12,1971756453
632678885,CA0K.0,Retropharyngeal or parapharyngeal abscess,category,2,12,767797954
1782446047,CA0K.1,Peritonsillar abscess,category,2,12,767797954
900002123,CA0K.Y,Other specified abscess of upper respiratory tract,category,2,12,767797954
900002124,CA0K.Z,"Abscess of upper respiratory tract, unspecified",category,2,12,767797954
900002125,CA0Y,Other specified upper respiratory tract disorders,category,1,12,1971756453
900002126,CA0Z,"Upper respiratory tract disorders, unspecified",category,1,12,1971756453
1582386590,,Certain lower respiratory tract diseases,block,1,12,197934298
11753425,CA20,Bronchitis,category,1,12,1582386590
209542282,CA20.0,Acute noninfectious bronchitis,category,2,12,11753425
290835130,CA20.1,Chronic bronchitis,category,2,12,11753425
537830030,CA20.10,Simple chronic bronchitis,category,3,12,290835130
1162178332,CA20.11,Mucopurulent chronic bronchitis,category,3,12,290835130
780739672,CA20.12,Mixed simple and mucopurulent chronic bronchitis,category,3,12,290835130
1708025148,CA20.13,Protracted bacterial bronchitis,category,3,12,290835130
900002127,CA20.1Y,Other specified chronic bronchitis,category,3,12,290835130
900002128,CA20.1Z,"Chronic bronchitis, unspecified",category,3,12,290835130
900002129,CA20.Y,Other specified bronchitis,category,2,12,11753425
900002130,CA20.Z,"Bronchitis, unspecified",category,2,12,11753425
1948124976,CA21,Emphysema,category,1,12,1582386590
1030867505,CA21.0,MacLeod syndrome,category,2,12,1948124976
1480198053,CA21.1,Panlobular emphysema,category,2,12,1948124976
748115804,CA21.2,Centrilobular emphysema,category,2,12,1948124976
900002131,CA21.Y,Other specified emphysema,category,2,12,1948124976
900002132,CA21.Z,"Emphysema, unspecified",category,2,12,1948124976
133207228,CA22,Chronic obstructive pulmonary disease,category,1,12,1582386590
1665365733,CA22.0,"Chronic obstructive pulmonary disease with acute exacerbation, unspecified",category,2,12,133207228
143605159,CA22.1,Certain specified chronic obstructive pulmonary disease,category,2,12,133207228
900002133,CA22.Z,"Chronic obstructive pulmonary disease, unspecified",category,2,12,133207228
1656445230,CA23,Asthma,category,1,12,1582386590
1870104478,CA23.0,Allergic asthma,category,2,12,1656445230
474902557,CA23.00,Allergic asthma with exacerbation,category,3,12,1870104478
1600219939,CA23.01,Allergic asthma with status asthmaticus,category,3,12,1870104478
1779929269,CA23.02,"Allergic asthma, uncomplicated",category,3,12,1870104478
1461326813,CA23.1,Non-allergic asthma,category,2,12,1656445230
364410074,CA23.10,Non-allergic asthma with exacerbation,category,3,12,1461326813
1596138435,CA23.11,Non-allergic asthma with status asthmaticus,category,3,12,1461326813
438028710,CA23.12,"Non-allergic asthma, uncomplicated",category,3,12,1461326813
347173617,CA23.2,Other specified forms of asthma or bronchospasm,category,2,12,1656445230
1030818265,CA23.20,Aspirin-induced asthma,category,3,12,347173617
841017462,CA23.21,Exercise-induced bronchospasm,category,3,12,347173617
1466639844,CA23.22,Cough variant asthma,category,3,12,347173617
2138913203,CA23.3,Unspecified asthma,category,2,12,1656445230
753457166,CA23.30,Unspecified asthma with exacerbation,category,3,12,2138913203
1480952049,CA23.31,Unspecified asthma with status asthmaticus,category,3,12,2138913203
577724120,CA23.32,"Unspecified asthma, uncomplicated",category,3,12,2138913203
1935524933,CA24,Bronchiectasis,category,1,12,1582386590
514403112,CA25,Cystic fibrosis,category,1,12,1582386590
290257878,CA25.0,Classical cystic fibrosis,category,2,12,514403112
955958081,CA25.1,Atypical cystic fibrosis,category,2,12,514403112
1323966141,CA25.2,Subclinical cystic fibrosis,category,2,12,514403112
900002134,CA25.Z,"Cystic fibrosis, unspecified",category,2,12,514403112
1067593741,CA26,Chronic bronchiolitis,category,1,12,1582386590
592711730,CA26.0,Chronic obliterative bronchiolitis,category,2,12,1067593741
291357751,CA26.1,Diffuse panbronchiolitis,category,2,12,1067593741
900002135,CA26.Y,Other specified chronic bronchiolitis,category,2,12,1067593741
900002136,CA26.Z,"Chronic bronchiolitis, unspecified",category,2,12,1067593741
1889351414,CA27,Tracheobronchitis,category,1,12,1582386590
1797446244,CA27.0,Tracheobronchopathia osteochondroplastica,category,2,12,1889351414
2120724910,CA27.1,Tracheobronchomegaly,category,2,12,1889351414
900002137,CA27.Y,Other specified tracheobronchitis,category,2,12,1889351414
900002138,CA27.Z,"Tracheobronchitis, unspecified",category,2,12,1889351414
900002139,CA2Y,Other specified lower respiratory tract disease,category,1,12,1582386590
900002140,CA2Z,"Lower respiratory tract disease, unspecified",category,1,12,1582386590
915779102,,Lung infections,block,1,12,197934298
142052508,CA40,Pneumonia,category,1,12,915779102
1323682030,CA40.0,Bacterial pneumonia,category,2,12,142052508
1258650683,CA40.00,Pneumonia due to Chlamydophila pneumoniae,category,3,12,1323682030
680186620,CA40.01,Pneumonia due to Escherichia coli,category,3,12,1323682030
732824952,CA40.02,Pneumonia due to Haemophilus influenzae,category,3,12,1323682030
1250089989,CA40.03,Pneumonia due to Klebsiella pneumoniae,category,3,12,1323682030
963399569,CA40.04,Pneumonia due to Mycoplasma pneumoniae,category,3,12,1323682030
801706385,CA40.05,Pneumonia due to Pseudomonas aeruginosa,category,3,12,1323682030
1533297008,CA40.06,Pneumonia due to Staphylococcus,category,3,12,1323682030
1480627948,CA40.07,Pneumonia due to Streptococcus pneumoniae,category,3,12,1323682030
1043303674,CA40.08,Pneumonia due to beta-haemolytic Streptococcus,category,3,12,1323682030
900002141,CA40.0Y,Pneumonia due to other specified bacteria,category,3,12,1323682030
900002142,CA40.0Z,"Bacterial pneumonia, unspecified",category,3,12,1323682030
1024154490,CA40.1,Viral pneumonia,category,2,12,142052508
1912319301,CA40.10,Pneumonia due to Adenovirus,category,3,12,1024154490
347103441,CA40.11,Pneumonia due to Respiratory syncytial virus,category,3,12,1024154490
1612525614,CA40.12,Pneumonia due to parainfluenza virus,category,3,12,1024154490
89587132,CA40.13,Pneumonia due to Human metapneumovirus,category,3,12,1024154490
900002143,CA40.1Y,Pneumonia due to other specified virus,category,3,12,1024154490
900002144,CA40.1Z,"Viral pneumonia, unspecified",category,3,12,1024154490
1176185297,CA40.2,Fungal pneumonia,category,2,12,142052508
1229452918,CA40.20,Pneumonia due to pneumocystis,category,3,12,1176185297
900002145,CA40.2Y,Other specified fungal pneumonia,category,3,12,1176185297
900002146,CA40.2Z,"Fungal pneumonia, unspecified",category,3,12,1176185297
900002147,CA40.Y,Other specified pneumonia,category,2,12,142052508
900002148,CA40.Z,"Pneumonia, organism unspecified",category,2,12,142052508
1310075986,CA41,Acute bronchiolitis,category,1,12,915779102
1079142440,CA41.0,Acute bronchiolitis due to respiratory syncytial virus,category,2,12,1310075986
900002149,CA41.Y,Other specified acute bronchiolitis,category,2,12,1310075986
900002150,CA41.Z,"Acute bronchiolitis, unspecified",category,2,12,1310075986
727572936,CA42,Acute bronchitis,category,1,12,915779102
1296842178,CA42.0,Acute bronchitis due to Streptococcus,category,2,12,727572936
1242562217,CA42.1,Acute bronchitis due to Rhinovirus,category,2,12,727572936
1050848854,CA42.2,Acute bronchitis due to Respiratory syncytial virus,category,2,12,727572936
1542022084,CA42.3,Acute bronchitis due to Parainfluenza virus,category,2,12,727572936
971074877,CA42.4,Acute bronchitis due to Haemophilus influenzae,category,2,12,727572936
671608920,CA42.5,Acute bronchitis due to Coxsackievirus,category,2,12,727572936
